English,Fon
"I looked, and there before me was a white horse! Its rider held a bow, and he was given a crown, and he rode out as a conqueror bent on conquest. ","Un kpɔ́n lobo mɔ sɔ́ wěwé ɖokpó; mɛ e ɖo sɔ́ ɔ́ jí ɔ́ hɛn gǎ ɖokpó, bɔ è nǎ ɛ axɔ́súgbákún ɖokpó. É ɖidó mɛ ko ɖu ɖ'é jí ɖɔhun, bó ná ɖu ɖ'é jí. "
"When the Lamb opened the second seal, I heard the second living creature say, “Come!” ","Énɛ́ ɔ́ gúdo ɔ́, Lɛ̌ngbɔ́ví ɔ́ gba wuntun wegɔ́ ɔ́, bɔ un se nǔɖogbɛ wegɔ́ ɔ́ ɖo ɖiɖɔ wɛ ɖɔ: “Wǎ!” "
"Then another horse came out, a fiery red one. Its rider was given power to take peace from the earth and to make men slay each other. To him was given a large sword. ","Bɔ sɔ́ ɖěvo tɔ́n, bó nyí sɔ́ vɔvɔ; è nǎ acɛ mɛ e ɖo sɔ́ ɔ́ jí ɔ́ ɖɔ é ní bló bónú ahwanfunfun ní gba kpé ayǐkúngban ɔ́ jí, bónú gbɛtɔ́ lɛ́ɛ ɖě ná nɔ hu ɖě. È sɔ́ hwǐ ɖaxó ɖokpó dó así n'i. "
"When the Lamb opened the third seal, I heard the third living creature say, “Come!” I looked, and there before me was a black horse! Its rider was holding a pair of scales in his hand. ","Énɛ́ ɔ́ gúdo ɔ́, Lɛ̌ngbɔ́ví ɔ́ gba wuntun atɔngɔ́ ɔ́, bɔ un se nǔɖogbɛ atɔngɔ́ ɔ́ ɖo ɖiɖɔ wɛ ɖɔ: “Wǎ!” Un kpɔ́n, lobo mɔ sɔ́ wiwi ɖokpó; mɛ e ɖo sɔ́ ɔ́ jí ɔ́ hɛn nǔdagan ɖokpó alɔ mɛ. "
"Then I heard what sounded like a voice among the four living creatures, saying, “A quart of wheat for a day's wages, and three quarts of barley for a day's wages, and do not damage the oil and the wine!” ","Un se gbe ɖé gosín nǔɖogbɛ ɛnɛ lɛ́ɛ tɛ́ntin, bó ɖɔ: “Blěe kilóo ɖokpó géé jɛ́n è nɔ zé azɔ̌kwɛ́ gbe ɖokpó tɔn ɔ́ bǐ dó xɔ ná; ɔ́ji kilóo atɔn wɛ è nɔ zé azɔ̌kwɛ́ gbe ɖokpó tɔn ɔ́ bǐ dó xɔ ná. Amɔ̌, ma ɖ'alɔ ami kpó vɛ̌ɛn kpó wú ó.” "
"When the Lamb opened the fourth seal, I heard the voice of the fourth living creature say, “Come!” ","Énɛ́ ɔ́ gúdo ɔ́, Lɛ̌ngbɔ́ví ɔ́ gba wuntun ɛnɛgɔ́ ɔ́, bɔ un se nǔɖogbɛ ɛnɛgɔ́ ɔ́ ɖo ɖiɖɔ wɛ ɖɔ: “Wǎ!” "
"I looked, and there before me was a pale horse! Its rider was named Death, and Hades was following close behind him. They were given power over a fourth of the earth to kill by sword, famine and plague, and by the wild beasts of the earth. ","Un kpɔ́n bó mɔ sɔ́ amamú ɖokpó; mɛ e ɖo sɔ́ ɔ́ jí ɔ́ nɔ nyí Kú, bɔ kútomɛ xwedó e. È nǎ acɛ yě, bónú yě ná hu gbɛtɔ́ lɛ́ɛ ɖó hwǐ wú; yě ná ɖó adɔ nú yě, bɔ yě ná kú; yě ná ɖó azɔn nú yě, bɔ yě ná kú; yě ná zɔ́n bɔ gběkanlin e ɖo ayǐkúngban jí lɛ́ɛ ná hu gbɛtɔ́ lɛ́ɛ ɖo ayǐkúngban ɔ́ sín ɛnɛvlɔ́ɖó jí. "
"When he opened the fifth seal, I saw under the altar the souls of those who had been slain because of the word of God and the testimony they had maintained. ","Énɛ́ ɔ́ gúdo ɔ́, Lɛ̌ngbɔ́ví ɔ́ gba wuntun atɔ́ɔ́ngɔ́ ɔ́, bɔ un mɔ mɛ e è hu, ɖó yě jlá Mawuxó ɔ́, bó nɔ gbejí ɖo kúnnuɖiɖe yětɔn mɛ lɛ́ɛ é sín lǐndɔ̌n ɖo vɔ̌sákpe ɔ́ glɔ́. "
"They called out in a loud voice, “How long, Sovereign Lord, holy and true, until you judge the inhabitants of the earth and avenge our blood?” ","Yě nɔ sú xó tlílí, bó nɔ ɖɔ: Aklúnɔ mímɛ́, Aklúnɔ nǔgbó nǔgbó, káká hwetɛ́nu wɛ a nǎ nɔ te yi jɛ, bó ná ɖɔ hwɛ xá mɛ e ɖo ayǐkúngban jí lɛ́ɛ, bó ná ba hlɔn nú mǐ, ɖó hu e yě hu mǐ ɔ́ wútu? "
"Then each of them was given a white robe, and they were told to wait a little longer, until the number of their fellow servants and brothers who were to be killed as they had been was completed. ","È nǎ awu gaga wěwé yě mɛ ɖokpó ɖokpó, bó ɖɔ nú yě ɖɔ yě ní lɛ́ gbɔjɛ́ nú hwenu kpɛɖé, káká jɛ hwenu e azɔ̌gbɛ́ yětɔn kpó nɔví yětɔn e è ɖǒ ná hu yě ɖɔhun lɛ́ɛ kpó ná sɔgbe dó é. "
"I watched as he opened the sixth seal. There was a great earthquake. The sun turned black like sackcloth made of goat hair, the whole moon turned blood red, ","Énɛ́ ɔ́ gúdo ɔ́, un mɔ Lɛ̌ngbɔ́ví ɔ́ gba wuntun ayizɛ́ngɔ́ ɔ́. Énɛ́ ɔ́, ayǐkúngban dán wǔ kpó zǐngídi kpó, hwe húzú nǔ wiwi lutuvɔ ɖɔhun; sun ɔ́ bǐ húzú vɔvɔ hun ɖɔhun. "
"and the stars in the sky fell to earth, as late figs drop from a fig tree when shaken by a strong wind. ","Sunví lɛ́ɛ jɛ ayǐ sín jǐnukúnsin lě e jɔhɔn ɖaxó nɔ nyi, bó nɔ dán fígitín, bɔ sínsɛ́n tɔn mazin mazin lɛ́ɛ nɔ jɛ ayǐ gbɔn é. "
"The sky receded like a scroll, rolling up, and every mountain and island was removed from its place. ","Jǐnukúnsin mlá lě e è nɔ mlá wěma gbɔn é, bó bú; è ɖe só lɛ́ɛ bǐ kpódó ayǐkúngban e ɖo tɔ tɛ́ntin lɛ́ɛ bǐ kpán sín tɛn yětɔn yětɔn lɛ́ɛ mɛ. "
"Then the kings of the earth, the princes, the generals, the rich, the mighty, and every slave and every free man hid in caves and among the rocks of the mountains. ","Axɔ́sú e ɖo ayǐkúngban jí lɛ́ɛ, nukɔntɔ́ lɛ́ɛ, ahwangán lɛ́ɛ, dɔkunnɔ lɛ́ɛ, hlɔ̌nhlɔ́nnɔ lɛ́ɛ, kpódó gbɛtɔ́ ɖě lɛ́ɛ bǐ kpó; kannumɔ lɛ́ɛ oo, mɛ e ɖo yě ɖésúnɔ sí lɛ́ɛ oo, yě bǐ hɔn hwlá cí sónu lɛ́ɛ mɛ bó hɔn hwlá cí awǐnnya lɛ́ɛ gúdo ɖo sókan mɛ, "
"They called to the mountains and the rocks, “Fall on us and hide us from the face of him who sits on the throne and from the wrath of the Lamb! ","bó nɔ ɖɔ nú só lɛ́ɛ kpódó awǐnnya lɛ́ɛ kpán ɖɔ: “Mi mu kɔn nyi mǐ jǐ, bó sɔ́ mǐ hwlá, bónú mɛ e jínjɔ́n axɔ́súzinkpo ɔ́ jí ɔ́ má mɔ mǐ ó; énɛ́ ɔ́, mǐ ná nɔ zɔ nú xomɛsin Lɛ̌ngbɔ́ví ɔ́ tɔn. "
"For the great day of their wrath has come, and who can stand?”After this I saw four angels standing at the four corners of the earth, holding back the four winds of the earth to prevent any wind from blowing on the land or on the sea or on any tree. ","Đó xomɛsin yětɔn sín azǎn ɖaxó ɔ́ wá; mɛ̌ ka sixú nɔ te ɖo azǎn énɛ́ nukɔn?”Énɛ́ ɔ́ gúdo ɔ́, un mɔ wɛnsagun Mawu tɔn ɛnɛ ɖo te ɖo ayǐkúngban ɔ́ sín zo ɛnɛ lɛ́ɛ jí; yě hɛn jɔhɔn ayǐkúngban jí tɔn ɛnɛ lɛ́ɛ ɖó te, bónú jɔhɔn ɖěbǔ ma nyi dó ayǐkúngban ɔ́ ó, é ma nyi dó xu ó; é ma ka nyi dó atín ɖěbǔ ó. "
"Then I saw another angel coming up from the east, having the seal of the living God. He called out in a loud voice to the four angels who had been given power to harm the land and the sea: ","Un lɛ́ mɔ wɛnsagun Mawu tɔn ɖěvo tɔ́n sín zǎnzǎnhwe jí, bó hɛn wuntun Mawu gbɛɖe ɔ́ tɔn. É sú xó tlílí, bó ɖɔ sɛ́ dó wɛnsagun Mawu tɔn ɛnɛ e yí acɛ, bó ná wa nǔ nyanya dó ayǐkúngban kpódó xu kpán wú lɛ́ɛ ɖɔ: "
“Do not harm the land or the sea or the trees until we put a seal on the foreheads of the servants of our God.” ,“Mi ma to wa nǔ nyanya dó ayǐkúngban wú ó
"Then I heard the number of those who were sealed: 144,000 from all the tribes of Israel. ","Hwenɛ́nu ɔ́, è ɖɔ mɛ nabí e è ko ɖó wuntun Mawu tɔn nukɔn ná lɛ́ɛ é nú mì: yě mɛ adɔ̌kpo tɛ́nwe děgba (144.000) wɛ è ɖǒ wuntun ɖo togun Izlayɛ́li tɔn sín akɔta lɛ́ɛ bǐ mɛ. "
"From the tribe of Judah 12,000 were sealed, from the tribe of Reuben 12,000, from the tribe of Gad 12,000, ","È ɖǒ wuntun gbɛtɔ́ děgba atɔn (12.000) ɖo akɔta Judáa tɔn mɛ, děgba atɔn (12.000) ɖo akɔta Hwlibɛ́ni tɔn mɛ, děgba atɔn (12.000) ɖo akɔta Gadi tɔn mɛ; "
"from the tribe of Asher 12,000, from the tribe of Naphtali 12,000, from the tribe of Manasseh 12,000, ","děgba atɔn (12.000) ɖo akɔta Acɛ́ɛ tɔn mɛ, děgba atɔn (12.000) ɖo akɔta Nɛfutali tɔn mɛ, děgba atɔn (12.000) ɖo akɔta Manasée tɔn mɛ, děgba atɔn (12.000) ɖo akɔta Sinmɛnyɔ́ɔ tɔn mɛ, "
"from the tribe of Simeon 12,000, from the tribe of Levi 12,000, from the tribe of Issachar 12,000, ","děgba atɔn (12.000) ɖo akɔta Levíi tɔn mɛ, děgba atɔn (12.000) ɖo akɔta Isakáa tɔn mɛ; "
"from the tribe of Zebulun 12,000, from the tribe of Joseph 12,000, from the tribe of Benjamin 12,000. ","děgba atɔn (12.000) ɖo akɔta Zabulɔ́ɔn tɔn mɛ, děgba atɔn (12.000) ɖo akɔta Jozɛ́fu tɔn mɛ, děgba atɔn (12.000) ɖo akɔta Bɛnjamɛ́ɛ tɔn mɛ. "
"After this I looked and there before me was a great multitude that no one could count, from every nation, tribe, people and language, standing before the throne and in front of the Lamb. They were wearing white robes and were holding palm branches in their hands. ","Énɛ́ ɔ́ gúdo ɔ́, un lɛ́ kpɔ́n bó mɔ mɛ wɔ̌buwɔ́bú ɖé: mɛ ɖěbǔ sixú xa mɛ e ɖo ahwan ɔ́ mɛ lɛ́ɛ bǐ ǎ. Yě gosín to lɛ́ɛ bǐ mɛ, bó gosín akɔta lɛ́ɛ bǐ mɛ, bó gosín togun lɛ́ɛ bǐ mɛ, bó gosín gbe e è nɔ dó lɛ́ɛ bǐ mɛ; yě ɖo te ɖo axɔ́súzinkpo ɔ́ kpó Lɛ̌ngbɔ́ví ɔ́ kpán nukɔn; yě dó awu gaga wěwé, bó hɛn děma alɔ mɛ. "
"And they cried out in a loud voice: “Salvation belongs to our God, who sits on the throne, and to the Lamb.” ","Yě sú xó tlílí ɖɔ: “Hwlɛngán mǐtɔn gosín Mawu mǐtɔn e jínjɔ́n axɔ́súzinkpo jí ɔ́ gɔ́n, bó gosín Lɛ̌ngbɔ́ví ɔ́ gɔ́n!” "
"All the angels were standing around the throne and around the elders and the four living creatures. They fell down on their faces before the throne and worshiped God, ","Wɛnsagun Mawu tɔn lɛ́ɛ bǐ ɖo te bó lɛ́ lɛ̌ dó axɔ́súzinkpo ɔ́ kpó mɛxó lɛ́ɛ kpó, kpódó nǔɖogbɛ ɛnɛ lɛ́ɛ kpó. Yě xwe agbɔ̌nnusú do ɖo axɔ́súzinkpo ɔ́ nukɔn, bó ɖe kɔ́ nú Mawu, "
saying: “Amen! Praise and glory and wisdom and thanks and honor and power and strength be to our God for ever and ever. Amen!” ,"bó nɔ ɖɔ: “Amǐ! Kpikpa, susu, nǔnywɛ́, kúdídó, yɛ̌yi, acɛ, kpódó hlɔ̌nhlɔ́n kpán ní nyí Mawu mǐtɔn tɔn káká sɔ́yi! Amǐ!” "
"Then one of the elders asked me, “These in white robes–who are they, and where did they come from?” ",Mɛxó lɛ́ɛ ɖokpó kanbyɔ́ mì ɖɔ: “Mɛ̌ ka nyí mɛ énɛ́ lɛ́ɛ e dó awu gaga wěwé é? Fítɛ́ yě gosín?” 
"I answered, “Sir, you know.” And he said, “These are they who have come out of the great tribulation; they have washed their robes and made them white in the blood of the Lamb. ","Un yí gbe n'i ɖɔ: “Aklúnɔ ce, un ma tunwun nɛ́, hwi wɛ tunwun.” Bɔ é ɖɔ nú mì ɖɔ: “Mɛ e è dǒ ya ɖaxó ɔ́ ná lɛ́ɛ é wɛ. Yě nya awu gaga yětɔn lɛ́ɛ, bó bɛ́ dó Lɛ̌ngbɔ́ví ɔ́ sín hun mɛ, bɔ awu lɛ́ɛ wé. "
"Therefore, “they are before the throne of God and serve him day and night in his temple; and he who sits on the throne will spread his tent over them. ","Énɛ́ ɔ́ wú wɛ yě ɖo te ɖo axɔ́súzinkpo ɔ́ nukɔn, bó ɖo azɔ̌ wa nú Mawu wɛ zǎn kéze ɖo sinsɛnxɔ tɔn mɛ. Mɛ e ɖo ayǐjínjɔ́n ɖo axɔ́súzinkpo ɔ́ jí ɔ́ ná cyɔ́n alɔ yě jǐ. "
"Never again will they hunger; never again will they thirst. The sun will not beat upon them, nor any scorching heat. ",Xovɛ́ sɔ́ ná sin yě gbeɖé ǎ
"For the Lamb at the center of the throne will be their shepherd; he will lead them to springs of living water. And God will wipe away every tear from their eyes.”When he opened the seventh seal, there was silence in heaven for about half an hour. ","Đó Lɛ̌ngbɔ́ví e ɖo axɔ́súzinkpo ɔ́ tɛ́ntin ɔ́ ná nyí Lɛ̌ngbɔ́nyitɔ́ yětɔn, bó ná kplá yě yi fí e sin ɖagbe e nɔ ná gbɛ mɛ ɔ́ nɔ tɔ́n sín lɛ́ɛ. Bɔ Mawu ná súnsún ɖasin bǐ sín nukún mɛ nú yě.”Ée Lɛ̌ngbɔ́ví ɔ́ gba wuntun tɛ́nwegɔ́ ɔ́ é ɔ́, jǐxwé cí tóó nú ganxixo ɖokpó sín vlɔ̌ mɔ̌, "
"And I saw the seven angels who stand before God, and to them were given seven trumpets. ",bɔ un mɔ wɛnsagun Mawu tɔn tɛ́nwe e ɖo te Mawu nukɔn lɛ́ɛ. È fɔ kpɛn ɖaxó tɛ́nwe nú yě. 
"Another angel, who had a golden censer, came and stood at the altar. He was given much incense to offer, with the prayers of all the saints, on the golden altar before the throne. ","Wɛnsagun ɖěvo wá cí vɔ̌sákpe ɔ́ kpá; é hɛn nǔ e mɛ è nɔ fyɔ́ zǎlínkpɔ́n ɖe ɔ́ ɖokpó; siká wɛ è dó bló ná. È nǎ ɛ zǎlínkpɔ́n gěgé, bɔ é ná zé kpó mɛɖeɖóvo Mawu tɔn lɛ́ɛ bǐ sín ɖɛ kpó xwlé Mawu ɖo vɔ̌sákpe e è sɔ́ siká dó bló ná ɔ́ jí. "
"The smoke of the incense, together with the prayers of the saints, went up before God from the angel's hand. ","Zǎlínkpɔ́n ɔ́ sín azizɔ nɔ sí sín wɛnsagun ɔ́ sín alɔ mɛ, bɔ azizɔ ɔ́ kpó mɛɖeɖóvo Mawu tɔn lɛ́ɛ sín ɖɛ kpó nɔ yi jǐ ɖo Mawu nukɔn. "
"Then the angel took the censer, filled it with fire from the altar, and hurled it on the earth; and there came peals of thunder, rumblings, flashes of lightning and an earthquake. ","Bɔ wɛnsagun Mawu tɔn ɔ́ sɔ́ zǎlínkpɔ́nfyɔ́nú ɔ́, bó kɔn vɔ̌sákpe ɔ́ sín myɔkán ɔ́ d'é mɛ, bɔ é gɔ́, lobɔ é zé nyi dó ayǐkúngban jí, bɔ é se gbe ɖé lɛ́ɛ; so ny'áwǎn, jǐ kɛ wun, bɔ ayǐkúngban dán wǔ. "
Then the seven angels who had the seven trumpets prepared to sound them. ,"Wɛnsagun Mawu tɔn tɛ́nwe e hɛn kpɛn ɖaxó tɛ́nwe lɛ́ɛ ɖo nǔ sɔ́ wɛ, bó ná jɛ kpɛn ɖaxó lɛ́ɛ kún jí. "
"The first angel sounded his trumpet, and there came hail and fire mixed with blood, and it was hurled down upon the earth. A third of the earth was burned up, a third of the trees were burned up, and all the green grass was burned up. ","Wɛnsagun nukɔntɔn ɔ́ kún kpɛn bɔ kɛ́njí kpó myɔ kpán cáká kpó kanjɔ kpó, bó kɔn nyi ayǐkúngban jí. Ayǐkúngban ɔ́ sín atɔnvlɔ́ɖó fyɔ́; atín lɛ́ɛ sín atɔnvlɔ́ɖó fyɔ́; gběhan mú lɛ́ɛ bǐ fyɔ́. "
"The second angel sounded his trumpet, and something like a huge mountain, all ablaze, was thrown into the sea. A third of the sea turned into blood, ","Énɛ́ ɔ́ gúdo ɔ́, wɛnsagun wegɔ́ ɔ́ kún kpɛn, bɔ nǔ só ɖaxó ɖɔhun ɖé ɖo myɔ ji wɛ, bɔ è sɔ́ nyi xu mɛ, bɔ xu ɔ́ sín atɔnvlɔ́ɖó húzú kanjɔ. "
"a third of the living creatures in the sea died, and a third of the ships were destroyed. ","Nǔɖíɖó gbɛɖe e ɖo xu ɔ́ glɔ́ lɛ́ɛ bǐ sín atɔnvlɔ́ɖó kú, bɔ tɔjíhún lɛ́ɛ sín atɔnvlɔ́ɖó gblé. "
"The third angel sounded his trumpet, and a great star, blazing like a torch, fell from the sky on a third of the rivers and on the springs of water– ","Énɛ́ ɔ́ gúdo ɔ́, wɛnsagun atɔngɔ́ ɔ́ kún kpɛn bɔ sunví ɖaxó ɖé ɖo jiji wɛ zohwín ɖɔhun, bó jɛ ayǐ sín jǐxwé; é jɛ tɔ lɛ́ɛ kpódó tɔjɔtɛn lɛ́ɛ kpó sín atɔnvlɔ́ɖó jí. "
"the name of the star is Wormwood. A third of the waters turned bitter, and many people died from the waters that had become bitter. ","Sunví énɛ́ sín nyǐkɔ nɔ́ nyí vǐvɛ́, bɔ sin lɛ́ɛ sín atɔnvlɔ́ɖó vɛ́, bɔ mɛ e nu lɛ́ɛ gěgé kú, ɖó sin ɔ́ vɛ́ wútu. "
"The fourth angel sounded his trumpet, and a third of the sun was struck, a third of the moon, and a third of the stars, so that a third of them turned dark. A third of the day was without light, and also a third of the night. ","Énɛ́ ɔ́ gúdo ɔ́, wɛnsagun ɛnɛgɔ́ ɔ́ kún kpɛn, bɔ è dǒ nǔ hwe ɔ́ sín atɔnvlɔ́ɖó, bó dó nǔ sun sín atɔnvlɔ́ɖó, bó dó nǔ sunví lɛ́ɛ sín atɔnvlɔ́ɖó, bɔ kínkɔ́n yětɔn sín atɔnvlɔ́ɖó dó ablu; kéze sín atɔnvlɔ́ɖó sɔ́ nɔ ná wěziza ǎ; zǎn lɔ sín atɔnvlɔ́ɖó sɔ́ nɔ ná wěziza ǎ. "
"As I watched, I heard an eagle that was flying in midair call out in a loud voice: “Woe! Woe! Woe to the inhabitants of the earth, because of the trumpet blasts about to be sounded by the other three angels!”The fifth angel sounded his trumpet, and I saw a star that had fallen from the sky to the earth. The star was given the key to the shaft of the Abyss. ","Un lɛ́ kpɔ́n, bó mɔ gangan ɖokpó ɖo zinzɔn wɛ gbɔn jɔhɔn mɛ aga ɖéé; un se bɔ é ɖo xó sú wɛ tlílí ɖɔ: “Awo! Awo! Étɛ́ ɖíe ɖo mɛ e ɖo ayǐkúngban jí lɛ́ɛ ná gbo wɛ hwenu e wɛnsagun atɔn ɖě lɛ́ɛ ná kún kpɛn, bɔ è nǎ se ɔ́ e?”Énɛ́ ɔ́ gúdo ɔ́, wɛnsagun Mawu tɔn atɔ́ɔ́ngɔ́ ɔ́ kún kpɛn. Sunví ɖokpó j'ayǐ sín jǐxwé wá jɛ ayǐkúngban jí bɔ un mɔ; è sɔ́ dotɔ domaɖó-azan ɔ́ tɔn sín cávi jó nú sunví ɔ́. "
"When he opened the Abyss, smoke rose from it like the smoke from a gigantic furnace. The sun and sky were darkened by the smoke from the Abyss. ","Sunví ɔ́ hun hɔn dotɔ domaɖó-azan ɔ́ tɔn, bɔ azizɔ ɖé tɔ́n sín mɛ, bó cí kpómɛmyɔ ɖaxó sín azizɔ ɖɔhun. Azizɔ e tɔ́n sín dotɔ ɔ́ mɛ ɔ́ hɛn hwesivɔ́ kpódó gbɛ ɔ́ mɛ kpán wi. "
And out of the smoke locusts came down upon the earth and were given power like that of scorpions of the earth. ,"Kle lɛ́ɛ tɔ́n sín azizɔ ɔ́ mɛ, bó gba kpé ayǐkúngban ɔ́ jí; è nǎ acɛ yě, bɔ é cí acɛ e hɔnkéklě lɛ́ɛ ɖó é ɖɔhun. "
"They were told not to harm the grass of the earth or any plant or tree, but only those people who did not have the seal of God on their foreheads. ","È ɖɔ nú yě ɖɔ yě ní ma wa nǔ nyanya nú gběhan ó, yě ní ma wa nǔ nyanya nú ama e ɖo mǔ lɛ́ɛ ɖěbǔ ó; yě ní ma ka wa nǔ nyanya nú atín ɖěbǔ ó. Lo ɔ́, gbɛtɔ́ e sín nukɔn wuntun Mawu tɔn ma ɖe ǎ lɛ́ɛ kɛ́ɖɛ́ wɛ yě ná wa nǔ nyanya ná. "
"They were not given power to kill them, but only to torture them for five months. And the agony they suffered was like that of the sting of a scorpion when it strikes a man. ","È nǎ gbe kle lɛ́ɛ ɖɔ yě ní hu gbɛtɔ́ énɛ́ lɛ́ɛ ǎ; lo ɔ́, yě ní dó ya nú yě kpowun nú sun atɔ́ɔ́n. Wǔvɛ́ e è nɔ mɔ ɖo ya e kle lɛ́ɛ nɔ dó nú mɛ é mɛ ɔ́ cí hɔnkéklě mɛ mɛ ɔ́, wǔvɛ́ e è nɔ mɔ é ɖɔhun. "
"During those days men will seek death, but will not find it; they will long to die, but death will elude them. ","Đo sun atɔ́ɔ́n énɛ́ lɛ́ɛ gbla mɛ ɔ́, gbɛtɔ́ lɛ́ɛ ná ba kú, yě ka ná mɔ ǎ; yě ná jló ɖɔ émí ní kú, kú ka ná hɔn yi zɔ nú yě. "
"The locusts looked like horses prepared for battle. On their heads they wore something like crowns of gold, and their faces resembled human faces. ","Kle énɛ́ lɛ́ɛ cí sɔ́ e ɖo gbesisɔ mɛ, bó ná fun ahwan é ɖɔhun; nǔ axɔ́súgbákún e è sɔ́ siká dó bló ná é ɖɔhun ɖé lɛ́ɛ ɖo ta nú yě; nukún mɛ yětɔn lɛ́ɛ cí gbɛtɔ́ nukún mɛ ɖɔhun. "
"Their hair was like women's hair, and their teeth were like lions' teeth. ",Đa yětɔn lɛ́ɛ cí nyɔ̌nu lɛ́ɛ sín ɖa ɖɔhun
"They had breastplates like breastplates of iron, and the sound of their wings was like the thundering of many horses and chariots rushing into battle. ","Nǔ gǎglónú e è sɔ́ gan dó bló ná é ɖɔhun ɖé ɖo akɔ́nta nú yě; awa yětɔn lɛ́ɛ sín zǐngídi cí kɛkɛ́ví gěgé e sɔ́ ɖo dindɔn wɛ, bó ɖo wezun jí xwe ahwangbénu lɛ́ɛ sín zǐngídi ɖɔhun. "
"They had tails and stings like scorpions, and in their tails they had power to torment people for five months. ","Sí e yě ɖó lɛ́ɛ cí hɔnkéklě lɛ́ɛ tɔn ɖɔhun, bɔ nu yětɔn xwíɖí. Sí yětɔn lɛ́ɛ mɛ wɛ acɛ e yě ná dó wa nǔ nyanya dó gbɛtɔ́ lɛ́ɛ wú nú sun atɔ́ɔ́n ɔ́ ɖe. "
"They had as king over them the angel of the Abyss, whose name in Hebrew is Abaddon, and in Greek, Apollyon. ","Axɔ́sú ɖokpó ɖo yě nu; é wɛ nyí wɛnsagun dotɔ domaɖó-azan ɔ́ tɔn; nyǐkɔ tɔn nɔ nyí “Abadɔ́ɔn” ɖo Ebléegbe mɛ, bó nɔ nyí “Apolyɔ́ni” ɖo Glɛ̌sigbe mɛ. "
The first woe is past,Fon
"The sixth angel sounded his trumpet, and I heard a voice coming from the horns of the golden altar that is before God. ","Énɛ́ ɔ́ gúdo ɔ́, wɛnsagun ayizɛ́ngɔ́ ɔ́ kún kpɛn, bɔ un se gbe ɖé ɖo nǔ ɖɔ wɛ sín vɔ̌sákpe e è sɔ́ siká dó bló ná, bɔ é ɖo Mawu nukɔn ɔ́ sín zo ɛnɛ lɛ́ɛ kɔn jǎwe. "
"It said to the sixth angel who had the trumpet, “Release the four angels who are bound at the great river Euphrates.” ","Gbe ɔ́ ɖɔ nú wɛnsagun ayizɛ́ngɔ́ e hɛn kpɛn ɔ́ ɖɔ: “Đe wɛnsagun ɛnɛ e ɖo wlɔ mɛ ɖo Efláti, tɔsisa ɖaxó ɔ́ kpá lɛ́ɛ nyi te.” "
And the four angels who had been kept ready for this very hour and day and month and year were released to kill a third of mankind. ,"Đe wɛnsagun ɛnɛ lɛ́ɛ nyi te; è ko sɔ́ nǔ nú yě ɖ'ayǐ nú gan énɛ́ ɔ́ mɛ pɛ́pɛ́pɛ́, ɖo azǎn énɛ́ ɔ́ gbe, nú azǎn énɛ́ ɔ́ ɖo sun énɛ́ ɔ́ mɛ, nú sun énɛ́ ɔ́ ɖo xwe énɛ́ ɔ́ mɛ, bónú yě ná hu gbɛtɔ́ lɛ́ɛ sín atɔnvlɔ́ɖó. "
The number of the mounted troops was two hundred million. I heard their number. ,È ɖɔ ahwanfuntɔ́ nabí e ɖo sɔ́ jí lɛ́ɛ nú mì: yě mɛ lǐvi afɔɖé (200.000.000) wɛ. 
"The horses and riders I saw in my vision looked like this: Their breastplates were fiery red, dark blue, and yellow as sulfur. The heads of the horses resembled the heads of lions, and out of their mouths came fire, smoke and sulfur. ","Lě e un mɔ sɔ́ lɛ́ɛ kpódó sɔ́xátɔ́ lɛ́ɛ kpán ɖo nǔmimɔ ce mɛ gbɔn ɔ́ ɖíe: sɔ́xátɔ́ lɛ́ɛ hɛn gǎglónú vɔvɔ myɔ ɖɔhun; yě hɛn gǎglónú fɛ́sinnɔ awǐnnya ɖagbe ɖagbe e è nɔ ylɔ́ ɖɔ Safíi ɔ́ ɖɔhun; yě hɛn gǎglónú koklójónɔ hwemí ɖɔhun; sɔ́ lɛ́ɛ sín ta cí kinnikínní lɛ́ɛ sín ta ɖɔhun; myɔ kpó azizɔ kpó, kpódó hwemí kpó nɔ tɔ́n sín nu yětɔn mɛ. "
